network         ,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2.16.183.86/31  ,3017382   ,                             ,                              ,0                 ,0
2.16.183.88/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.183.92/30  ,3017382   ,                             ,                              ,0                 ,0
2.16.183.96/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.183.100/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.104/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.108/31 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.110/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.111/32 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.112/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.116/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.117/32 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.118/31 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.120/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.124/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.128/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.132/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.134/31 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.136/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.140/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.144/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.148/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.152/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.156/31 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.158/32 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.159/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.160/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.164/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.168/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.172/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.176/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.180/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.184/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.188/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.192/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.196/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.200/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.204/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.208/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.212/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.216/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.220/30 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.224/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.228/31 ,3017382   ,                             ,                              ,0                 ,0
2.16.183.230/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.232/29 ,6255148   ,                             ,                              ,0                 ,0
2.16.183.240/28 ,6255148   ,                             ,                              ,0                 ,0
2.16.184.0/23   ,6255148   ,                             ,                              ,0                 ,0
2.16.186.0/26   ,6255148   ,                             ,                              ,0                 ,0
2.16.186.64/27  ,6255148   ,                             ,                              ,0                 ,0
2.16.186.96/28  ,6255148   ,                             ,                              ,0                 ,0
2.16.186.112/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.116/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.117/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.118/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.120/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.124/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.128/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.132/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.136/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.140/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.144/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.148/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.152/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.156/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.160/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.164/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.168/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.172/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.176/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.180/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.184/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.188/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.189/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.190/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.192/27 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.224/29 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.232/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.236/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.237/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.238/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.240/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.244/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.186.245/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.246/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.186.248/29 ,6255148   ,                             ,                              ,0                 ,0
2.16.187.0/30   ,6255148   ,                             ,                              ,0                 ,0
2.16.187.4/30   ,2921044   ,                             ,                              ,0                 ,0
2.16.187.8/30   ,6255148   ,                             ,                              ,0                 ,0
2.16.187.12/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.16/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.20/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.24/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.28/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.32/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.36/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.40/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.44/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.48/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.52/32  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.53/32  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.54/31  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.56/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.60/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.187.64/26  ,6255148   ,                             ,                              ,0                 ,0
2.16.187.128/25 ,6255148   ,                             ,                              ,0                 ,0
2.16.188.0/23   ,3469034   ,3469034                      ,                              ,0                 ,0
2.16.190.0/23   ,6255148   ,                             ,                              ,0                 ,0
2.16.192.0/20   ,6255148   ,                             ,                              ,0                 ,0
2.16.208.0/21   ,6255148   ,                             ,                              ,0                 ,0
2.16.216.0/26   ,6255148   ,                             ,                              ,0                 ,0
2.16.216.64/28  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.80/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.84/32  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.85/32  ,2921044   ,                             ,                              ,0                 ,0
2.16.216.86/32  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.87/32  ,2921044   ,                             ,                              ,0                 ,0
2.16.216.88/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.92/31  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.94/31  ,2921044   ,                             ,                              ,0                 ,0
2.16.216.96/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.216.100/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.104/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.108/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.109/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.110/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.112/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.113/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.114/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.116/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.117/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.118/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.120/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.121/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.122/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.124/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.125/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.126/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.128/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.129/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.130/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.132/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.133/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.134/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.135/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.136/29 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.144/28 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.160/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.216.161/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.162/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.164/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.168/29 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.176/28 ,6255148   ,                             ,                              ,0                 ,0
2.16.216.192/26 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.0/25   ,6255148   ,                             ,                              ,0                 ,0
2.16.217.128/28 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.144/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.148/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.152/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.156/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.158/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.159/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.160/28 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.176/29 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.184/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.217.185/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.186/31 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.188/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.217.192/26 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.0/30   ,6255148   ,                             ,                              ,0                 ,0
2.16.218.4/30   ,2921044   ,                             ,                              ,0                 ,0
2.16.218.8/30   ,6255148   ,                             ,                              ,0                 ,0
2.16.218.12/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.16/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.20/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.24/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.28/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.32/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.36/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.40/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.44/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.48/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.52/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.56/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.60/30  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.64/30  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.68/31  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.70/32  ,2921044   ,                             ,                              ,0                 ,0
2.16.218.71/32  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.72/29  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.80/28  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.96/27  ,6255148   ,                             ,                              ,0                 ,0
2.16.218.128/26 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.192/28 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.208/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.212/30 ,2921044   ,                             ,                              ,0                 ,0
2.16.218.216/30 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.220/31 ,2921044   ,                             ,                              ,0                 ,0
2.16.218.222/32 ,2921044   ,                             ,                              ,0                 ,0
2.16.218.223/32 ,6255148   ,                             ,                              ,0                 ,0
2.16.218.224/27 ,6255148   ,                             ,                              ,0                 ,0
2.16.219.0/24   ,6255148   ,                             ,                              ,0                 ,0
2.16.220.0/22   ,390903    ,390903                       ,                              ,0                 ,0
2.16.224.0/19   ,6255148   ,                             ,                              ,0                 ,0
2.17.0.0/20     ,6255148   ,                             ,                              ,0                 ,0
2.17.16.0/22    ,6255148   ,                             ,                              ,0                 ,0
2.17.20.0/22    ,2921044   ,2921044                      ,                              ,0                 ,0
2.17.24.0/21    ,6255148   ,                             ,                              ,0                 ,0
2.17.32.0/23    ,6255148   ,                             ,                              ,0                 ,0
2.17.34.0/26    ,6255148   ,                             ,                              ,0                 ,0
2.17.34.64/28   ,6255148   ,                             ,                              ,0                 ,0
2.17.34.80/30   ,3017382   ,                             ,                              ,0                 ,0
2.17.34.84/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.34.88/30   ,3017382   ,                             ,                              ,0                 ,0
2.17.34.92/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.34.96/30   ,3017382   ,                             ,                              ,0                 ,0
2.17.34.100/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.104/30  ,3017382   ,                             ,                              ,0                 ,0
2.17.34.108/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.112/30  ,3017382   ,                             ,                              ,0                 ,0
2.17.34.116/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.120/30  ,3017382   ,                             ,                              ,0                 ,0
2.17.34.124/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.128/30  ,3017382   ,                             ,                              ,0                 ,0
2.17.34.132/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.136/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.34.138/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.140/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.144/28  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.160/27  ,6255148   ,                             ,                              ,0                 ,0
2.17.34.192/26  ,6255148   ,                             ,                              ,0                 ,0
2.17.35.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.17.36.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.17.37.0/30    ,6255148   ,                             ,                              ,0                 ,0
2.17.37.4/31    ,2510769   ,                             ,                              ,0                 ,0
2.17.37.6/31    ,6255148   ,                             ,                              ,0                 ,0
2.17.37.8/29    ,6255148   ,                             ,                              ,0                 ,0
2.17.37.16/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.20/31   ,2510769   ,                             ,                              ,0                 ,0
2.17.37.22/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.24/29   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.32/27   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.64/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.68/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.37.72/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.76/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.37.80/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.84/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.37.88/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.92/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.37.96/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.37.100/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.104/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.108/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.112/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.116/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.118/32  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.119/32  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.120/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.124/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.128/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.132/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.136/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.140/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.144/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.148/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.152/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.156/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.160/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.164/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.168/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.172/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.176/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.180/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.184/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.188/31  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.190/32  ,2510769   ,                             ,                              ,0                 ,0
2.17.37.191/32  ,6255148   ,                             ,                              ,0                 ,0
2.17.37.192/26  ,6255148   ,                             ,                              ,0                 ,0
2.17.38.0/30    ,6255148   ,                             ,                              ,0                 ,0
2.17.38.4/30    ,2635167   ,                             ,                              ,0                 ,0
2.17.38.8/30    ,6255148   ,                             ,                              ,0                 ,0
2.17.38.12/30   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.16/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.20/30   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.24/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.28/31   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.30/32   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.31/32   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.32/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.36/30   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.40/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.44/30   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.48/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.52/31   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.54/32   ,2635167   ,                             ,                              ,0                 ,0
2.17.38.55/32   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.56/29   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.64/26   ,6255148   ,                             ,                              ,0                 ,0
2.17.38.128/25  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.0/27    ,6255148   ,                             ,                              ,0                 ,0
2.17.39.32/29   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.40/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.44/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.48/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.52/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.56/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.60/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.64/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.68/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.72/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.76/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.80/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.84/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.88/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.92/30   ,2510769   ,                             ,                              ,0                 ,0
2.17.39.96/30   ,6255148   ,                             ,                              ,0                 ,0
2.17.39.100/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.104/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.108/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.112/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.116/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.120/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.124/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.128/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.132/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.136/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.140/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.144/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.148/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.152/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.156/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.160/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.164/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.168/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.172/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.176/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.180/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.184/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.188/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.192/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.196/32  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.197/32  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.198/31  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.200/30  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.204/30  ,2510769   ,                             ,                              ,0                 ,0
2.17.39.208/28  ,6255148   ,                             ,                              ,0                 ,0
2.17.39.224/27  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.0/29    ,6255148   ,                             ,                              ,0                 ,0
2.17.40.8/30    ,6255148   ,                             ,                              ,0                 ,0
2.17.40.12/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.14/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.16/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.18/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.20/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.22/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.24/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.26/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.28/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.30/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.32/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.34/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.36/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.38/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.40/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.42/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.44/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.46/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.48/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.50/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.52/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.54/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.56/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.58/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.60/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.62/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.64/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.66/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.68/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.70/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.72/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.74/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.76/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.78/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.80/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.82/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.84/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.86/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.88/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.90/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.92/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.94/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.96/31   ,3017382   ,                             ,                              ,0                 ,0
2.17.40.98/31   ,6255148   ,                             ,                              ,0                 ,0
2.17.40.100/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.102/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.104/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.106/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.108/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.110/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.112/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.114/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.116/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.118/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.120/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.122/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.124/31  ,6255148   ,                             ,                              ,0                 ,0
2.17.40.126/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.128/31  ,3017382   ,                             ,                              ,0                 ,0
2.17.40.130/31  ,6255148   ,                             ,                              ,0                 ,0
